Lote,Endereco,link,Titulo,Descricao,Total_Fotos,Rotulo,Valor (R$),Data
Terreno,"Piacatu / SP - Centro Avenida Zualdo Paganini,  S/n",https://www.portalzuk.com.br/imovel/sp/piacatu/centro/avenida-zualdo-paganini-s-n/33449-205030,Casa à venda em leilão,,0,Lance inicial,31600.0013,23/07/2025 às 14:18
Terreno,"Piacatu / SP - Centro Avenida Zualdo Paganini,  S/n",https://www.portalzuk.com.br/imovel/sp/piacatu/centro/avenida-zualdo-paganini-s-n/33449-205031,Casa à venda em leilão,,0,Lance inicial,31600.0013,23/07/2025 às 14:20
Terreno,"Piacatu / SP - Centro Avenida Zualdo Paganini,  S/n",https://www.portalzuk.com.br/imovel/sp/piacatu/centro/avenida-zualdo-paganini-s-n/33449-205032,Terreno à venda em leilão,,0,Lance inicial,31600.0013,23/07/2025 às 14:22
Terreno,"Piracicaba / SP - Parque Santa Cecília Rodovia Margarida da Graça Martins,  s/nº",https://www.portalzuk.com.br/imovel/sp/piracicaba/parque-santa-cecilia/rodovia-margarida-da-graca-martins-s-nº/33351-204089,Casa à venda em leilão,,0,1º leilão,1026842.84,02/07/2025 às 15:10
Terreno,"Piracicaba / SP - Parque Santa Cecília Rodovia Margarida da Graça Martins,  s/nº",https://www.portalzuk.com.br/imovel/sp/piracicaba/parque-santa-cecilia/rodovia-margarida-da-graca-martins-s-nº/33351-204089,Casa à venda em leilão,,0,2º leilão,941306.838,23/07/2025 às 15:10
Casa,"Piracicaba / SP - Parque Santa Cecília Rodovia Margarida da Graça Martins,  304",https://www.portalzuk.com.br/imovel/sp/piracicaba/parque-santa-cecilia/rodovia-margarida-da-graca-martins-304/33351-204090,Terreno à venda em leilão,,0,1º leilão,3199642.27,02/07/2025 às 15:13
Casa,"Piracicaba / SP - Parque Santa Cecília Rodovia Margarida da Graça Martins,  304",https://www.portalzuk.com.br/imovel/sp/piracicaba/parque-santa-cecilia/rodovia-margarida-da-graca-martins-304/33351-204090,Terreno à venda em leilão,,0,2º leilão,2933112.078,23/07/2025 às 15:13
Casa,"Piracicaba / SP - Parque Santa Cecília Rodovia Margarida da Graça Martins,  s/nº",https://www.portalzuk.com.br/imovel/sp/piracicaba/parque-santa-cecilia/rodovia-margarida-da-graca-martins-s-nº/33351-204091,Terreno à venda em leilão,,0,1º leilão,982688.59,02/07/2025 às 15:16
Casa,"Piracicaba / SP - Parque Santa Cecília Rodovia Margarida da Graça Martins,  s/nº",https://www.portalzuk.com.br/imovel/sp/piracicaba/parque-santa-cecilia/rodovia-margarida-da-graca-martins-s-nº/33351-204091,Terreno à venda em leilão,,0,2º leilão,900830.638,23/07/2025 às 15:16
Terreno,"Piracicaba / SP - Parque Santa Cecília Rodovia Margarida da Graça Martins,  s/nº",https://www.portalzuk.com.br/imovel/sp/piracicaba/parque-santa-cecilia/rodovia-margarida-da-graca-martins-s-nº/33351-204092,Terrenos à venda em leilão,,0,1º leilão,2150208.90,02/07/2025 às 15:19
Terreno,"Piracicaba / SP - Parque Santa Cecília Rodovia Margarida da Graça Martins,  s/nº",https://www.portalzuk.com.br/imovel/sp/piracicaba/parque-santa-cecilia/rodovia-margarida-da-graca-martins-s-nº/33351-204092,Terrenos à venda em leilão,,0,2º leilão,1971096.508,23/07/2025 às 15:19
Terreno,"Itaporanga D'ajuda / SE - Loteamento Vila Rica do Abais Avenida W e Y,  S/nº",https://www.portalzuk.com.br/imovel/se/itaporanga-d'ajuda/loteamento-vila-rica-do-abais/avenida-w-e-y-s-nº/33585-206147,Apartamento à venda em leilão,,0,Lance inicial,2850.0078,24/07/2025 às 10:00
Apartamento,"Fortaleza / CE - Passaré Rua Otacílio Peixoto,  200",https://www.portalzuk.com.br/imovel/ce/fortaleza/passare/rua-otacilio-peixoto-200/33585-206148,Casa à venda em leilão,,0,Lance inicial,126375.0036,24/07/2025 às 10:00
Apartamento,"Campos dos Goytacazes / RJ - Parque Turf Club Avenida Senador Tarcísio Miranda,  563",https://www.portalzuk.com.br/imovel/rj/campos-dos-goytacazes/parque-turf-club/avenida-senador-tarcisio-miranda-563/33585-206149,Apartamento à venda em leilão,,0,Lance inicial,65550.0042,24/07/2025 às 10:01
Casa,"Padre Bernardo / GO - Vila Divinéia Rua 03,  86",https://www.portalzuk.com.br/imovel/go/padre-bernardo/vila-divineia/rua-03-86/33585-206209,Casa à venda em leilão,,0,Lance inicial,40365.0063,24/07/2025 às 10:01
Apartamento,"Salvador / BA - São Marcos Avenida Oceano Atlantico,  139",https://www.portalzuk.com.br/imovel/ba/salvador/sao-marcos/avenida-oceano-atlantico-139/33585-206210,Casa à venda em leilão,,0,Lance inicial,89550.0036,24/07/2025 às 10:02
Casa,"São Gonçalo / RJ - Arsenal Rua Toni Moraes,  70",https://www.portalzuk.com.br/imovel/rj/sao-goncalo/arsenal/rua-toni-moraes-70/33585-206211,Casa à venda em leilão,,0,Lance inicial,214650.0050,24/07/2025 às 10:02
Sala Comercial,"Rio de Janeiro / RJ - Barra da Tijuca Avenida Embaixador Abelardo Bueno,  3300",https://www.portalzuk.com.br/imovel/rj/rio-de-janeiro/barra-da-tijuca/avenida-embaixador-abelardo-bueno-3300/33585-206212,Casa à venda em leilão,,0,Lance inicial,146400.0044,24/07/2025 às 10:03
Casa,"Rio de Janeiro / RJ - Grajaú Rua Mearim,  303",https://www.portalzuk.com.br/imovel/rj/rio-de-janeiro/grajau/rua-mearim-303/33585-206213,Casa à venda em leilão,,0,Lance inicial,527175.0050,24/07/2025 às 10:03
Apartamento,"Rio de Janeiro / RJ - Penha Rua Quito,  250",https://www.portalzuk.com.br/imovel/rj/rio-de-janeiro/penha/rua-quito-250/33585-206214,www.portalzuk.com.br,,0,Lance inicial,250725.0038,24/07/2025 às 10:04
Casa,"Osasco / SP - Bela Vista Rua Francisca Mercedes de Oliveira,  127",https://www.portalzuk.com.br/imovel/sp/osasco/bela-vista/rua-francisca-mercedes-de-oliveira-127/33585-206215,www.portalzuk.com.br,,0,Lance inicial,271150.0041,24/07/2025 às 10:04
Casa,"Itanhaém / SP - Recanto dos Bandeirantes Rua Geza Hary,  448",https://www.portalzuk.com.br/imovel/sp/itanhaem/recanto-dos-bandeirantes/rua-geza-hary-448/33585-206216,Casa à venda em leilão,,0,Lance inicial,227460.0044,24/07/2025 às 10:05
Apartamento,"Birigui / SP - Centro Rua Francisco Galindo de Castro,  1020",https://www.portalzuk.com.br/imovel/sp/birigui/centro/rua-francisco-galindo-de-castro-1020/33585-206217,Casa à venda em leilão,,0,Lance inicial,168385.00,24/07/2025 às 10:05
Casa,"São José dos Campos / SP - Bosque dos Eucaliptos Rua Doutor Oscar Strauss,  114",https://www.portalzuk.com.br/imovel/sp/sao-jose-dos-campos/bosque-dos-eucaliptos/rua-doutor-oscar-strauss-114/33585-206218,Casa à venda em leilão,,0,Lance inicial,322235.0043,24/07/2025 às 10:06
Apartamento,"Hortolândia / SP - Jardim Nossa Senhora da Penha Rua Miguel Gimenez Alves,  500",https://www.portalzuk.com.br/imovel/sp/hortolandia/jardim-nossa-senhora-da-penha/rua-miguel-gimenez-alves-500/33585-206219,Apartamento à venda em leilão,,0,Lance inicial,170680.0033,24/07/2025 às 10:06
Apartamento,"São Paulo / SP - República Rua Vinte e Quatro de Maio,  188",https://www.portalzuk.com.br/imovel/sp/sao-paulo/republica/rua-vinte-e-quatro-de-maio-188/33585-206220,Apartamento à venda em leilão,,0,Lance inicial,141440.0033,24/07/2025 às 10:07
Casa,"Araras / SP - Jardim Residencial Flamboyant Rua Mário Neudini,  34",https://www.portalzuk.com.br/imovel/sp/araras/jardim-residencial-flamboyant/rua-mario-neudini-34/33374-204354,Terreno à venda em leilão,,0,1º leilão,241573.50,04/07/2025 às 10:30
Casa,"Araras / SP - Jardim Residencial Flamboyant Rua Mário Neudini,  34",https://www.portalzuk.com.br/imovel/sp/araras/jardim-residencial-flamboyant/rua-mario-neudini-34/33374-204354,Terreno à venda em leilão,,0,2º leilão,120786.7550,24/07/2025 às 10:30
Apartamento,"Piracicaba / SP - Glebas Califórnia Avenida dos Marins,  1805",https://www.portalzuk.com.br/imovel/sp/piracicaba/glebas-california/avenida-dos-marins-1805/33577-206006,Apartamento à venda em leilão,,0,1º leilão,202270.70,24/07/2025 às 10:30
Apartamento,"Piracicaba / SP - Glebas Califórnia Avenida dos Marins,  1805",https://www.portalzuk.com.br/imovel/sp/piracicaba/glebas-california/avenida-dos-marins-1805/33577-206006,Apartamento à venda em leilão,,0,2º leilão,168515.6117,25/07/2025 às 10:30
Apartamento,"Taubaté / SP - Vila Nossa Senhora das Graças Rua Operário Pereira da Silva,  46",https://www.portalzuk.com.br/imovel/sp/taubate/vila-nossa-senhora-das-gracas/rua-operario-pereira-da-silva-46/33112-202310,Apartamento à venda em leilão,,0,1º leilão,189036.57,25/06/2025 às 10:40
Apartamento,"Taubaté / SP - Vila Nossa Senhora das Graças Rua Operário Pereira da Silva,  46",https://www.portalzuk.com.br/imovel/sp/taubate/vila-nossa-senhora-das-gracas/rua-operario-pereira-da-silva-46/33112-202310,Apartamento à venda em leilão,,0,2º leilão,113421.9440,24/07/2025 às 10:40
Apartamento,"São Vicente / SP - Centro Avenida Antônio Rodrigues,  409",https://www.portalzuk.com.br/imovel/sp/sao-vicente/centro/avenida-antonio-rodrigues-409/33375-204355,Apartamento à venda em leilão,,0,1º leilão,512074.24,04/07/2025 às 10:50
Apartamento,"São Vicente / SP - Centro Avenida Antônio Rodrigues,  409",https://www.portalzuk.com.br/imovel/sp/sao-vicente/centro/avenida-antonio-rodrigues-409/33375-204355,Apartamento à venda em leilão,,0,2º leilão,358451.9730,24/07/2025 às 10:50
Terreno,"Eusébio / CE - Mangabeira Rua Valdomiro de Abreu Lima,  600",https://www.portalzuk.com.br/imovel/ce/eusebio/mangabeira/rua-valdomiro-de-abreu-lima-600/33424-204770,Apartamento à venda em leilão,,0,1º leilão,173056.87,24/07/2025 às 11:00
Terreno,"Eusébio / CE - Mangabeira Rua Valdomiro de Abreu Lima,  600",https://www.portalzuk.com.br/imovel/ce/eusebio/mangabeira/rua-valdomiro-de-abreu-lima-600/33424-204770,Apartamento à venda em leilão,,0,2º leilão,159565.378,07/08/2025 às 11:00
Apartamento,"Uberlândia / MG - Tibery Rua Argentina,  157",https://www.portalzuk.com.br/imovel/mg/uberlandia/tibery/rua-argentina-157/33492-205220,Apartamento à venda em leilão,,0,1º leilão,563166.62,10/07/2025 às 11:00
Apartamento,"Uberlândia / MG - Tibery Rua Argentina,  157",https://www.portalzuk.com.br/imovel/mg/uberlandia/tibery/rua-argentina-157/33492-205220,Apartamento à venda em leilão,,0,2º leilão,533471.725,24/07/2025 às 11:00
Apartamento,"Praia Grande / SP - Tupi Rua Xavantes,  210",https://www.portalzuk.com.br/imovel/sp/praia-grande/tupi/rua-xavantes-210/33379-204366,Casa à venda em leilão,,0,Valor,184831.7140,24/07/2025 às 11:00
Apartamento,"Brasília / DF - Taguatinga QNL 02 Bloco D ,  S/n",https://www.portalzuk.com.br/imovel/df/brasilia/taguatinga/qnl-02-bloco-d-s-n/33558-205920,Apartamento à venda em leilão,,0,1º leilão,200086.27,24/07/2025 às 11:30
Apartamento,"Brasília / DF - Taguatinga QNL 02 Bloco D ,  S/n",https://www.portalzuk.com.br/imovel/df/brasilia/taguatinga/qnl-02-bloco-d-s-n/33558-205920,Apartamento à venda em leilão,,0,2º leilão,109898.8245,25/07/2025 às 11:30
Casa,"Botucatu / SP - Conjunto Habitacional Humberto Popolo Rua Taquarituba,  51",https://www.portalzuk.com.br/imovel/sp/botucatu/conjunto-habitacional-humberto-popolo/rua-taquarituba-51/33570-205941,Apartamento à venda em leilão,,0,1º leilão,347569.20,24/07/2025 às 14:31
Casa,"Botucatu / SP - Conjunto Habitacional Humberto Popolo Rua Taquarituba,  51",https://www.portalzuk.com.br/imovel/sp/botucatu/conjunto-habitacional-humberto-popolo/rua-taquarituba-51/33570-205941,Apartamento à venda em leilão,,0,2º leilão,307607.2611,28/07/2025 às 14:31
Apartamento,"Rio de Janeiro / RJ - Vila Isabel Rua Torres Homem,  761",https://www.portalzuk.com.br/imovel/rj/rio-de-janeiro/vila-isabel/rua-torres-homem-761/33570-205942,www.portalzuk.com.br,,0,1º leilão,247910.74,24/07/2025 às 14:32
Apartamento,"Rio de Janeiro / RJ - Vila Isabel Rua Torres Homem,  761",https://www.portalzuk.com.br/imovel/rj/rio-de-janeiro/vila-isabel/rua-torres-homem-761/33570-205942,www.portalzuk.com.br,,0,2º leilão,253155.52,28/07/2025 às 14:32
Casa,"Barra do Piraí / RJ - Matadouro Rua Projetada C,  61",https://www.portalzuk.com.br/imovel/rj/barra-do-pirai/matadouro/rua-projetada-c-61/33570-205943,Casa à venda em leilão,,0,1º leilão,1503160.40,24/07/2025 às 14:33
Casa,"Barra do Piraí / RJ - Matadouro Rua Projetada C,  61",https://www.portalzuk.com.br/imovel/rj/barra-do-pirai/matadouro/rua-projetada-c-61/33570-205943,Casa à venda em leilão,,0,2º leilão,1374087.739,28/07/2025 às 14:33
Casa,"Sorriso / MT - Recanto dos Pássaros Rua dos Sabiás,  181",https://www.portalzuk.com.br/imovel/mt/sorriso/recanto-dos-passaros/rua-dos-sabias-181/33570-205944,Casa à venda em leilão,,0,1º leilão,3191878.33,24/07/2025 às 14:34
Casa,"Sorriso / MT - Recanto dos Pássaros Rua dos Sabiás,  181",https://www.portalzuk.com.br/imovel/mt/sorriso/recanto-dos-passaros/rua-dos-sabias-181/33570-205944,Casa à venda em leilão,,0,2º leilão,1992214.9738,28/07/2025 às 14:34
Apartamento,"São Paulo / SP - Bela Vista Rua São Carlos do Pinhal,  640",https://www.portalzuk.com.br/imovel/sp/sao-paulo/bela-vista/rua-sao-carlos-do-pinhal-640/33570-205945,Casa à venda em leilão,,0,1º leilão,2057466.89,24/07/2025 às 14:35
Apartamento,"São Paulo / SP - Bela Vista Rua São Carlos do Pinhal,  640",https://www.portalzuk.com.br/imovel/sp/sao-paulo/bela-vista/rua-sao-carlos-do-pinhal-640/33570-205945,Casa à venda em leilão,,0,2º leilão,725000.0065,28/07/2025 às 14:35
Casa,"Feira de Santana / BA - Jardim Cruzeiro Rua Petrolina,  71",https://www.portalzuk.com.br/imovel/ba/feira-de-santana/jardim-cruzeiro/rua-petrolina-71/33570-205946,Casa à venda em leilão,,0,1º leilão,285051.18,24/07/2025 às 14:36
Casa,"Feira de Santana / BA - Jardim Cruzeiro Rua Petrolina,  71",https://www.portalzuk.com.br/imovel/ba/feira-de-santana/jardim-cruzeiro/rua-petrolina-71/33570-205946,Casa à venda em leilão,,0,2º leilão,192398.2533,28/07/2025 às 14:36
Apartamento,"Ribeirão Preto / SP - Vila Tibério Rua Conselheiro Dantas,  705",https://www.portalzuk.com.br/imovel/sp/ribeirao-preto/vila-tiberio/rua-conselheiro-dantas-705/33570-205947,Casa à venda em leilão,,0,1º leilão,169340.06,24/07/2025 às 14:37
Apartamento,"Ribeirão Preto / SP - Vila Tibério Rua Conselheiro Dantas,  705",https://www.portalzuk.com.br/imovel/sp/ribeirao-preto/vila-tiberio/rua-conselheiro-dantas-705/33570-205947,Casa à venda em leilão,,0,2º leilão,148445.2512,28/07/2025 às 14:37
Casa,"Cotia / SP - Lageado Rua Velho Horizonte,  194",https://www.portalzuk.com.br/imovel/sp/cotia/lageado/rua-velho-horizonte-194/33570-205948,Apartamento à venda em leilão,,0,1º leilão,254494.72,24/07/2025 às 14:38
Casa,"Cotia / SP - Lageado Rua Velho Horizonte,  194",https://www.portalzuk.com.br/imovel/sp/cotia/lageado/rua-velho-horizonte-194/33570-205948,Apartamento à venda em leilão,,0,2º leilão,107500.0058,28/07/2025 às 14:38
Casa,"Redenção / PA - Núcleo Urbano Avenida Marechal Rondon,  4060",https://www.portalzuk.com.br/imovel/pa/redencao/nucleo-urbano/avenida-marechal-rondon-4060/33570-205949,Casa à venda em leilão,,0,1º leilão,629367.74,24/07/2025 às 14:39
Casa,"Redenção / PA - Núcleo Urbano Avenida Marechal Rondon,  4060",https://www.portalzuk.com.br/imovel/pa/redencao/nucleo-urbano/avenida-marechal-rondon-4060/33570-205949,Casa à venda em leilão,,0,2º leilão,453201.5528,28/07/2025 às 14:39
Apartamento,"Aracaju / SE - Grageru Avenida Pedro Paes de Azevedo,  680",https://www.portalzuk.com.br/imovel/se/aracaju/grageru/avenida-pedro-paes-de-azevedo-680/33570-205950,Apartamento à venda em leilão,,0,1º leilão,429044.56,24/07/2025 às 14:40
Apartamento,"Aracaju / SE - Grageru Avenida Pedro Paes de Azevedo,  680",https://www.portalzuk.com.br/imovel/se/aracaju/grageru/avenida-pedro-paes-de-azevedo-680/33570-205950,Apartamento à venda em leilão,,0,2º leilão,226773.7447,28/07/2025 às 14:40
Casa,"Araçatuba / SP - Conjunto Habitacional Nossa Senhora Aparecida Rua Gabriel Monteiro,  247",https://www.portalzuk.com.br/imovel/sp/aracatuba/conjunto-habitacional-nossa-senhora-aparecida/rua-gabriel-monteiro-247/33570-205951,www.portalzuk.com.br,,0,1º leilão,314171.33,24/07/2025 às 14:41
Casa,"Araçatuba / SP - Conjunto Habitacional Nossa Senhora Aparecida Rua Gabriel Monteiro,  247",https://www.portalzuk.com.br/imovel/sp/aracatuba/conjunto-habitacional-nossa-senhora-aparecida/rua-gabriel-monteiro-247/33570-205951,www.portalzuk.com.br,,0,2º leilão,195693.7638,28/07/2025 às 14:41
Apartamento,"Poá / SP - Vila Áurea Rua Pio Xii,  203",https://www.portalzuk.com.br/imovel/sp/poa/vila-aurea/rua-pio-xii-203/33570-205952,www.portalzuk.com.br,,0,1º leilão,303721.55,24/07/2025 às 14:42
Apartamento,"Poá / SP - Vila Áurea Rua Pio Xii,  203",https://www.portalzuk.com.br/imovel/sp/poa/vila-aurea/rua-pio-xii-203/33570-205952,www.portalzuk.com.br,,0,2º leilão,254042.2116,28/07/2025 às 14:42
Casa,"Curitiba / PR - Barreirinha Rua Camile Flammarion,  30",https://www.portalzuk.com.br/imovel/pr/curitiba/barreirinha/rua-camile-flammarion-30/33570-205953,www.portalzuk.com.br,,0,1º leilão,474976.59,24/07/2025 às 14:43
Casa,"Curitiba / PR - Barreirinha Rua Camile Flammarion,  30",https://www.portalzuk.com.br/imovel/pr/curitiba/barreirinha/rua-camile-flammarion-30/33570-205953,www.portalzuk.com.br,,0,2º leilão,200000.0058,28/07/2025 às 14:43
Apartamento,"Franca / SP - Residencial Amazonas Rua Rio Solimões,  1500",https://www.portalzuk.com.br/imovel/sp/franca/residencial-amazonas/rua-rio-solimoes-1500/33570-205954,Terreno à venda em leilão,,0,1º leilão,157320.70,24/07/2025 às 14:44
Apartamento,"Franca / SP - Residencial Amazonas Rua Rio Solimões,  1500",https://www.portalzuk.com.br/imovel/sp/franca/residencial-amazonas/rua-rio-solimoes-1500/33570-205954,Terreno à venda em leilão,,0,2º leilão,145700.217,28/07/2025 às 14:44
Casa,"Paço do Lumiar / MA - Novo Horizonte de Aparecida Rua G,  44",https://www.portalzuk.com.br/imovel/ma/paco-do-lumiar/novo-horizonte-de-aparecida/rua-g-44/33570-205955,Terreno à venda em leilão,,0,1º leilão,117968.17,24/07/2025 às 14:45
Casa,"Paço do Lumiar / MA - Novo Horizonte de Aparecida Rua G,  44",https://www.portalzuk.com.br/imovel/ma/paco-do-lumiar/novo-horizonte-de-aparecida/rua-g-44/33570-205955,Terreno à venda em leilão,,0,2º leilão,81261.1431,28/07/2025 às 14:45
Terreno,"Cotia / SP - Moinho Velho Estrada do Embu,  1855",https://www.portalzuk.com.br/imovel/sp/cotia/moinho-velho/estrada-do-embu-1855/33495-205243,www.portalzuk.com.br,,0,Lance inicial,2000000.0064,25/07/2025 às 10:00
Casa,"São Paulo / SP - Jardim Morumbi Rua Brigadeiro Armando Trompowsky,  670",https://www.portalzuk.com.br/imovel/sp/sao-paulo/jardim-morumbi/rua-brigadeiro-armando-trompowsky-670/33495-205244,Terreno à venda em leilão,,0,Lance inicial,2800000.0036,25/07/2025 às 10:03
Sala Comercial,"Rio de Janeiro / RJ - Centro Avenida Rio Branco,  156",https://www.portalzuk.com.br/imovel/rj/rio-de-janeiro/centro/avenida-rio-branco-156/33495-205245,Casa à venda em leilão,,0,Lance inicial,225000.00,25/07/2025 às 10:06
Terreno,"Santana de Parnaíba / SP - Sitio Tanquinho Estrada de Ipanema,  2200",https://www.portalzuk.com.br/imovel/sp/santana-de-parnaiba/sitio-tanquinho/estrada-de-ipanema-2200/33495-205246,Casa à venda em leilão,,0,Lance inicial,20000000.0058,25/07/2025 às 10:09
Comercial / Industrial,"Barueri / SP - Jardim Belval Avenida Grupo Bandeirante,  300",https://www.portalzuk.com.br/imovel/sp/barueri/jardim-belval/avenida-grupo-bandeirante-300/33495-205247,Casa à venda em leilão,,0,Lance inicial,25000000.0064,25/07/2025 às 10:12
