comitente,edital_link,endereco,error,leiloeiro,matricula_link,processo_link,tipo_leilao,url,valor
BANCO SANTANDER S.A.,,"Rua Zequinha de Abreu, 1118, Jardim Interlagos, Ribeirão Preto, SP",Unexpected error: 'NoneType' object has no attribute 'find'. Traceback: None,Fernando José Cerello G. Pereira (JUCESP Nº 844),,,Extrajudicial,https://www.megaleiloes.com.br/imoveis/casas/sp/ribeirao-preto/casa-55-m2-jardim-interlagos-ribeirao-preto-sp-x113663?utm_source=megaleiloes&utm_medium=link&utm_campaign=casa-55-m2-jardim-interlagos-ribeirao-preto-sp-x113663&utm_term=X113663&utm_content=link,81900.00
BANCO SANTANDER S.A.,,"Rua Onze, 356, Tancredo Neves, Serra Talhada, PE",Unexpected error: 'NoneType' object has no attribute 'find'. Traceback: None,Fernando José Cerello G. Pereira (JUCESP Nº 844),,,Extrajudicial,https://www.megaleiloes.com.br/imoveis/casas/pe/serra-talhada/casa-136-m2-tancredo-neves-serra-talhada-pe-x113664?utm_source=megaleiloes&utm_medium=link&utm_campaign=casa-136-m2-tancredo-neves-serra-talhada-pe-x113664&utm_term=X113664&utm_content=link,136500.00
BANCO SANTANDER S.A.,,"Rua F, 70, Jardim California, Colina, SP",Unexpected error: 'NoneType' object has no attribute 'find'. Traceback: None,Fernando José Cerello G. Pereira (JUCESP Nº 844),,,Extrajudicial,https://www.megaleiloes.com.br/imoveis/casas/sp/colina/casa-48-m2-jardim-california-colina-sp-x113665?utm_source=megaleiloes&utm_medium=link&utm_campaign=casa-48-m2-jardim-california-colina-sp-x113665&utm_term=X113665&utm_content=link,87800.00
BANCO SANTANDER S.A.,,"Rua Dorival Junqueira Rodrigues, 642, Parque dos Coqueiros, Charqueadas, RS",Unexpected error: 'NoneType' object has no attribute 'find'. Traceback: None,Fernando José Cerello G. Pereira (JUCESP Nº 844),,,Extrajudicial,https://www.megaleiloes.com.br/imoveis/casas/rs/charqueadas/casa-102-m2-parque-dos-coqueiros-charqueadas-rs-x113666?utm_source=megaleiloes&utm_medium=link&utm_campaign=casa-102-m2-parque-dos-coqueiros-charqueadas-rs-x113666&utm_term=X113666&utm_content=link,79200.00
BANCO SANTANDER S.A.,,"Rua Silvano da Silva Bezerra, 50, Loteamento Fazenda Riacho do Mel, Gravatá, PE",Unexpected error: 'NoneType' object has no attribute 'find'. Traceback: None,Fernando José Cerello G. Pereira (JUCESP Nº 844),,,Extrajudicial,https://www.megaleiloes.com.br/imoveis/casas/pe/gravata/casa-124-m2-loteamento-fazenda-riacho-do-mel-gravata-pe-x113667?utm_source=megaleiloes&utm_medium=link&utm_campaign=casa-124-m2-loteamento-fazenda-riacho-do-mel-gravata-pe-x113667&utm_term=X113667&utm_content=link,555300.00
BANCO SANTANDER S.A.,,"Rua José Antônio Vieira, 224, Ebenezer, Gravatá, PE",Unexpected error: 'NoneType' object has no attribute 'find'. Traceback: None,Fernando José Cerello G. Pereira (JUCESP Nº 844),,,Extrajudicial,https://www.megaleiloes.com.br/imoveis/casas/pe/gravata/casa-175-m2-ebenezer-gravata-pe-x113668?utm_source=megaleiloes&utm_medium=link&utm_campaign=casa-175-m2-ebenezer-gravata-pe-x113668&utm_term=X113668&utm_content=link,450000.00
BANCO SANTANDER S.A.,,"Rua Cândido Benício, 916, Praça Seca, Rio de Janeiro, RJ",Unexpected error: 'NoneType' object has no attribute 'find'. Traceback: None,Fernando José Cerello G. Pereira (JUCESP Nº 844),,,Extrajudicial,https://www.megaleiloes.com.br/imoveis/apartamentos/rj/rio-de-janeiro/apartamento-97-m2-01-vaga-praca-seca-rio-de-janeiro-rj-x113669?utm_source=megaleiloes&utm_medium=link&utm_campaign=apartamento-97-m2-01-vaga-praca-seca-rio-de-janeiro-rj-x113669&utm_term=X113669&utm_content=link,149000.00
BANCO SANTANDER S.A.,,"Avenida Anísio Galvão, 47, Machuca, Alagoinha, PE",Unexpected error: 'NoneType' object has no attribute 'find'. Traceback: None,Fernando José Cerello G. Pereira (JUCESP Nº 844),,,Extrajudicial,https://www.megaleiloes.com.br/imoveis/imoveis-comerciais/pe/alagoinha/loja-370-m2-machuca-alagoinha-pe-x113670?utm_source=megaleiloes&utm_medium=link&utm_campaign=loja-370-m2-machuca-alagoinha-pe-x113670&utm_term=X113670&utm_content=link,304200.00
BANCO SANTANDER S.A.,,"Rua Lavanda, 121, Jardim Amazonas, Petrolina, PE",Unexpected error: 'NoneType' object has no attribute 'find'. Traceback: None,Fernando José Cerello G. Pereira (JUCESP Nº 844),,,Extrajudicial,https://www.megaleiloes.com.br/imoveis/casas/pe/petrolina/casa-174-m2-jardim-amazonas-petrolina-pe-x113671?utm_source=megaleiloes&utm_medium=link&utm_campaign=casa-174-m2-jardim-amazonas-petrolina-pe-x113671&utm_term=X113671&utm_content=link,154500.00
BANCO SANTANDER S.A.,,"Rua Joaquim Tavares Braga, 99, Croatá I, Pacajus, CE",Unexpected error: 'NoneType' object has no attribute 'find'. Traceback: None,Fernando José Cerello G. Pereira (JUCESP Nº 844),,,Extrajudicial,https://www.megaleiloes.com.br/imoveis/casas/ce/pacajus/casa-184-m2-croata-i-pacajus-ce-x113672?utm_source=megaleiloes&utm_medium=link&utm_campaign=casa-184-m2-croata-i-pacajus-ce-x113672&utm_term=X113672&utm_content=link,405900.00
BANCO SANTANDER S.A.,,"Rua José Pereira da Silva, 686, Vila Jardim Maximiano Peres, Jataí, GO",Unexpected error: 'NoneType' object has no attribute 'find'. Traceback: None,Fernando José Cerello G. Pereira (JUCESP Nº 844),,,Extrajudicial,https://www.megaleiloes.com.br/imoveis/casas/go/jatai/casa-246-m2-vila-jardim-maximiano-peres-jatai-go-x113673?utm_source=megaleiloes&utm_medium=link&utm_campaign=casa-246-m2-vila-jardim-maximiano-peres-jatai-go-x113673&utm_term=X113673&utm_content=link,837000.00
BANCO SANTANDER S.A.,,"Rua 21 de Dezembro, 428, Nair Araujo, Feijó, AC",Unexpected error: 'NoneType' object has no attribute 'find'. Traceback: None,Fernando José Cerello G. Pereira (JUCESP Nº 844),,,Extrajudicial,https://www.megaleiloes.com.br/imoveis/casas/ac/feijo/casa-269-m2-nair-araujo-feijo-ac-x113674?utm_source=megaleiloes&utm_medium=link&utm_campaign=casa-269-m2-nair-araujo-feijo-ac-x113674&utm_term=X113674&utm_content=link,249600.00
BANCO SANTANDER S.A.,,"Rua Floriano Peixoto, 438, Centro, Tefé, AM",Unexpected error: 'NoneType' object has no attribute 'find'. Traceback: None,Fernando José Cerello G. Pereira (JUCESP Nº 844),,,Extrajudicial,https://www.megaleiloes.com.br/imoveis/casas/am/tefe/casa-110-m2-centro-tefe-am-x113675?utm_source=megaleiloes&utm_medium=link&utm_campaign=casa-110-m2-centro-tefe-am-x113675&utm_term=X113675&utm_content=link,108300.00
BANCO SANTANDER S.A.,,"Rua das Dálias, 192, Mumbuca, Maricá, RJ",Unexpected error: 'NoneType' object has no attribute 'find'. Traceback: None,Fernando José Cerello G. Pereira (JUCESP Nº 844),,,Extrajudicial,https://www.megaleiloes.com.br/imoveis/casas/rj/marica/casa-em-condominio-103-m2-unid-192-mumbuca-marica-rj-x113676?utm_source=megaleiloes&utm_medium=link&utm_campaign=casa-em-condominio-103-m2-unid-192-mumbuca-marica-rj-x113676&utm_term=X113676&utm_content=link,407700.00
BANCO SANTANDER S.A.,,"Rua Baltazar Rodrigues, 910, Centro, Promissão, SP",Unexpected error: 'NoneType' object has no attribute 'find'. Traceback: None,Fernando José Cerello G. Pereira (JUCESP Nº 844),,,Extrajudicial,https://www.megaleiloes.com.br/imoveis/casas/sp/promissao/casa-128-m2-centro-promissao-sp-x113677?utm_source=megaleiloes&utm_medium=link&utm_campaign=casa-128-m2-centro-promissao-sp-x113677&utm_term=X113677&utm_content=link,158400.00
BANCO SANTANDER S.A.,,"Rua Gessi Maciel Lopes, 314, Loteamento Conquista Aeroporto, Missão Velha, CE",Unexpected error: 'NoneType' object has no attribute 'find'. Traceback: None,Fernando José Cerello G. Pereira (JUCESP Nº 844),,,Extrajudicial,https://www.megaleiloes.com.br/imoveis/casas/ce/missao-velha/casa-75-m2-loteamento-conquista-aeroporto-missao-velha-ce-x113678?utm_source=megaleiloes&utm_medium=link&utm_campaign=casa-75-m2-loteamento-conquista-aeroporto-missao-velha-ce-x113678&utm_term=X113678&utm_content=link,101000.00
BANCO SANTANDER S.A.,,"Avenida A, 100, Morada do Sol, Querência, MT",Unexpected error: 'NoneType' object has no attribute 'find'. Traceback: None,Fernando José Cerello G. Pereira (JUCESP Nº 844),,,Extrajudicial,https://www.megaleiloes.com.br/imoveis/casas/mt/querencia/casa-135-m2-morada-do-sol-querencia-mt-x113679?utm_source=megaleiloes&utm_medium=link&utm_campaign=casa-135-m2-morada-do-sol-querencia-mt-x113679&utm_term=X113679&utm_content=link,468900.00
BANCO SANTANDER S.A.,,"Rua Evaldo Calabrez, 20, Guaianases, São Paulo, SP",Unexpected error: 'NoneType' object has no attribute 'find'. Traceback: None,Fernando José Cerello G. Pereira (JUCESP Nº 844),,,Extrajudicial,https://www.megaleiloes.com.br/imoveis/casas/sp/sao-paulo/casa-216-m2-guaianazes-sao-paulo-sp-x113680?utm_source=megaleiloes&utm_medium=link&utm_campaign=casa-216-m2-guaianazes-sao-paulo-sp-x113680&utm_term=X113680&utm_content=link,427500.00
BANCO SANTANDER S.A.,,"Rua Coronel França Leite, 2005 - casa 10, Centro, Nilópolis, RJ",Unexpected error: 'NoneType' object has no attribute 'find'. Traceback: None,Fernando José Cerello G. Pereira (JUCESP Nº 844),,,Extrajudicial,https://www.megaleiloes.com.br/imoveis/casas/rj/nilopolis/casa-em-condominio-133-m2-unid-10-centro-nilopolis-rj-x113681?utm_source=megaleiloes&utm_medium=link&utm_campaign=casa-em-condominio-133-m2-unid-10-centro-nilopolis-rj-x113681&utm_term=X113681&utm_content=link,228600.00
BANCO SANTANDER S.A.,,"Rua Emílio Barbosa, 241, Vila Prudente, São Paulo, SP",Unexpected error: 'NoneType' object has no attribute 'find'. Traceback: None,Fernando José Cerello G. Pereira (JUCESP Nº 844),,,Extrajudicial,https://www.megaleiloes.com.br/imoveis/casas/sp/sao-paulo/casa-194-m2-vila-prudente-sao-paulo-sp-x113682?utm_source=megaleiloes&utm_medium=link&utm_campaign=casa-194-m2-vila-prudente-sao-paulo-sp-x113682&utm_term=X113682&utm_content=link,480600.00
BANCO SANTANDER S.A.,,"Rua Mondai, 867, Morada do Sol, Canarana, MT",Unexpected error: 'NoneType' object has no attribute 'find'. Traceback: None,Fernando José Cerello G. Pereira (JUCESP Nº 844),,,Extrajudicial,https://www.megaleiloes.com.br/imoveis/casas/mt/canarana/casa-291-m2-morada-do-sol-canarana-mt-x113683?utm_source=megaleiloes&utm_medium=link&utm_campaign=casa-291-m2-morada-do-sol-canarana-mt-x113683&utm_term=X113683&utm_content=link,580500.00
BANCO SANTANDER S.A.,,"Rua Diva Fortes, s/n, Residencial Eli Forte, Goiânia, GO",Unexpected error: 'NoneType' object has no attribute 'find'. Traceback: None,Fernando José Cerello G. Pereira (JUCESP Nº 844),,,Extrajudicial,https://www.megaleiloes.com.br/imoveis/casas/go/goiania/casa-204-m2-residencial-eli-forte-goiania-go-x113684?utm_source=megaleiloes&utm_medium=link&utm_campaign=casa-204-m2-residencial-eli-forte-goiania-go-x113684&utm_term=X113684&utm_content=link,508500.00
BANCO SANTANDER S.A.,,"Rua Doutor James Ferraz Alvim, 330, Morumbi, São Paulo, SP",Unexpected error: 'NoneType' object has no attribute 'find'. Traceback: None,Fernando José Cerello G. Pereira (JUCESP Nº 844),,,Extrajudicial,https://www.megaleiloes.com.br/imoveis/apartamentos/sp/sao-paulo/apartamento-297-m2-unid-42-morumbi-sao-paulo-sp-x113686?utm_source=megaleiloes&utm_medium=link&utm_campaign=apartamento-297-m2-unid-42-morumbi-sao-paulo-sp-x113686&utm_term=X113686&utm_content=link,718200.00
BANCO SANTANDER S.A.,,"Rua Edson Bitar, 72, Chapada, Manaus, AM",Unexpected error: 'NoneType' object has no attribute 'find'. Traceback: None,Fernando José Cerello G. Pereira (JUCESP Nº 844),,,Extrajudicial,https://www.megaleiloes.com.br/imoveis/casas/am/manaus/casa-352-m2-chapada-manaus-am-x113687?utm_source=megaleiloes&utm_medium=link&utm_campaign=casa-352-m2-chapada-manaus-am-x113687&utm_term=X113687&utm_content=link,626400.00
BANCO SANTANDER S.A.,,"Avenida Barão do Rio Branco, 3846, Centro (S-01), Vilhena, RO",Unexpected error: 'NoneType' object has no attribute 'find'. Traceback: None,Fernando José Cerello G. Pereira (JUCESP Nº 844),,,Extrajudicial,https://www.megaleiloes.com.br/imoveis/casas/ro/vilhena/casa-190-m2-centro-vilhena-ro-x113688?utm_source=megaleiloes&utm_medium=link&utm_campaign=casa-190-m2-centro-vilhena-ro-x113688&utm_term=X113688&utm_content=link,311300.00
BANCO SANTANDER S.A.,,"Rua Ipê Rosa, 58, Santa Maria, Aracaju, SE",Unexpected error: 'NoneType' object has no attribute 'find'. Traceback: None,Fernando José Cerello G. Pereira (JUCESP Nº 844),,,Extrajudicial,https://www.megaleiloes.com.br/imoveis/casas/se/aracaju/casa-39-m2-santa-maria-aracaju-se-x113689?utm_source=megaleiloes&utm_medium=link&utm_campaign=casa-39-m2-santa-maria-aracaju-se-x113689&utm_term=X113689&utm_content=link,60100.00
BANCO SANTANDER S.A.,,"Rua Tiradentes, 23, Centro, Santa Maria, RS",Unexpected error: 'NoneType' object has no attribute 'find'. Traceback: None,Fernando José Cerello G. Pereira (JUCESP Nº 844),,,Extrajudicial,https://www.megaleiloes.com.br/imoveis/apartamentos/rs/santa-maria/apartamento-135-m2-01-vaga-centro-santa-maria-rs-x113690?utm_source=megaleiloes&utm_medium=link&utm_campaign=apartamento-135-m2-01-vaga-centro-santa-maria-rs-x113690&utm_term=X113690&utm_content=link,482400.00
BANCO SANTANDER S.A.,,"Travessa Teixeira de Freitas, 51, Centro, Bacabal, MA",Unexpected error: 'NoneType' object has no attribute 'find'. Traceback: None,Fernando José Cerello G. Pereira (JUCESP Nº 844),,,Extrajudicial,https://www.megaleiloes.com.br/imoveis/casas/ma/bacabal/casa-263-m2-centro-bacabal-ma-x113691?utm_source=megaleiloes&utm_medium=link&utm_campaign=casa-263-m2-centro-bacabal-ma-x113691&utm_term=X113691&utm_content=link,229400.00
BANCO SANTANDER S.A.,,"Rua Alvaro Mori, 70, Jardim Alto dos Laranjais II, Laranjal Paulista, SP",Unexpected error: 'NoneType' object has no attribute 'find'. Traceback: None,Fernando José Cerello G. Pereira (JUCESP Nº 844),,,Extrajudicial,https://www.megaleiloes.com.br/imoveis/casas/sp/laranjal-paulista/casa-61-m2-jardim-alto-dos-laranjais-ii-laranjal-paulista-sp-x113692?utm_source=megaleiloes&utm_medium=link&utm_campaign=casa-61-m2-jardim-alto-dos-laranjais-ii-laranjal-paulista-sp-x113692&utm_term=X113692&utm_content=link,105600.00
BANCO SANTANDER S.A.,,"Rua Caetano Ribeiro Soares, 155, Jardim Bittencourt, Formosa do Oeste, PR",Unexpected error: 'NoneType' object has no attribute 'find'. Traceback: None,Fernando José Cerello G. Pereira (JUCESP Nº 844),,,Extrajudicial,https://www.megaleiloes.com.br/imoveis/casas/pr/formosa-do-oeste/casa-224-m2-jardim-bittencourt-formosa-do-oeste-pr-x113693?utm_source=megaleiloes&utm_medium=link&utm_campaign=casa-224-m2-jardim-bittencourt-formosa-do-oeste-pr-x113693&utm_term=X113693&utm_content=link,596700.00
BANCO SANTANDER S.A.,,"Rua Olavo Bilac, 196, Clériston Andrade, Paulo Afonso, BA",Unexpected error: 'NoneType' object has no attribute 'find'. Traceback: None,Fernando José Cerello G. Pereira (JUCESP Nº 844),,,Extrajudicial,https://www.megaleiloes.com.br/imoveis/casas/ba/paulo-afonso/casa-226-m2-cleriston-andrade-paulo-afonso-ba-x113694?utm_source=megaleiloes&utm_medium=link&utm_campaign=casa-226-m2-cleriston-andrade-paulo-afonso-ba-x113694&utm_term=X113694&utm_content=link,457200.00
BANCO SANTANDER S.A.,,"Rua Guaramirim, 805, Lagoinha, Eusébio, CE",Unexpected error: 'NoneType' object has no attribute 'find'. Traceback: None,Fernando José Cerello G. Pereira (JUCESP Nº 844),,,Extrajudicial,https://www.megaleiloes.com.br/imoveis/apartamentos/ce/eusebio/apartamento-62-m2-01-vaga-lagoinha-eusebio-ce-x113695?utm_source=megaleiloes&utm_medium=link&utm_campaign=apartamento-62-m2-01-vaga-lagoinha-eusebio-ce-x113695&utm_term=X113695&utm_content=link,105000.00
BANCO SANTANDER S.A.,,"Rua Niterói, 111, Cohab São Francisco, Petrolina, PE",Unexpected error: 'NoneType' object has no attribute 'find'. Traceback: None,Fernando José Cerello G. Pereira (JUCESP Nº 844),,,Extrajudicial,https://www.megaleiloes.com.br/imoveis/casas/pe/petrolina/casa-87-m2-cohab-sao-francisco-petrolina-pe-x113696?utm_source=megaleiloes&utm_medium=link&utm_campaign=casa-87-m2-cohab-sao-francisco-petrolina-pe-x113696&utm_term=X113696&utm_content=link,159900.00
BANCO SANTANDER S.A.,,"Rua Manoel Bernardes, 134, Madalena, Recife, PE",Unexpected error: 'NoneType' object has no attribute 'find'. Traceback: None,Fernando José Cerello G. Pereira (JUCESP Nº 844),,,Extrajudicial,https://www.megaleiloes.com.br/imoveis/apartamentos/pe/recife/apartamento-250-m2-02-vagas-madalena-recife-pe-x113697?utm_source=megaleiloes&utm_medium=link&utm_campaign=apartamento-250-m2-02-vagas-madalena-recife-pe-x113697&utm_term=X113697&utm_content=link,919800.00
BANCO SANTANDER S.A.,,"Rua Detroit, 13, Iguabinha, Araruama, RJ",Unexpected error: 'NoneType' object has no attribute 'find'. Traceback: None,Fernando José Cerello G. Pereira (JUCESP Nº 844),,,Extrajudicial,https://www.megaleiloes.com.br/imoveis/casas/rj/araruama/casa-em-condominio-176-m2-01-vaga-iguabinha-araruama-rj-x113698?utm_source=megaleiloes&utm_medium=link&utm_campaign=casa-em-condominio-176-m2-01-vaga-iguabinha-araruama-rj-x113698&utm_term=X113698&utm_content=link,253500.00
BANCO SANTANDER S.A.,,"Rua do Peru, 125, Dom Avelar, Petrolina, PE",Unexpected error: 'NoneType' object has no attribute 'find'. Traceback: None,Fernando José Cerello G. Pereira (JUCESP Nº 844),,,Extrajudicial,https://www.megaleiloes.com.br/imoveis/casas/pe/petrolina/casa-88-m2-dom-avelar-petrolina-pe-x113699?utm_source=megaleiloes&utm_medium=link&utm_campaign=casa-88-m2-dom-avelar-petrolina-pe-x113699&utm_term=X113699&utm_content=link,156800.00
BANCO SANTANDER S.A.,,"Rua Tenente Zilton Nascimento de Oliveira, 137, São Vicente, Belford Roxo, RJ",Unexpected error: 'NoneType' object has no attribute 'find'. Traceback: None,Fernando José Cerello G. Pereira (JUCESP Nº 844),,,Extrajudicial,https://www.megaleiloes.com.br/imoveis/casas/rj/belford-roxo/casa-em-condominio-52-m2-unid-51-sao-vicente-belford-roxo-rj-x113700?utm_source=megaleiloes&utm_medium=link&utm_campaign=casa-em-condominio-52-m2-unid-51-sao-vicente-belford-roxo-rj-x113700&utm_term=X113700&utm_content=link,81200.00
BANCO SANTANDER S.A.,,"Rua Nelson Rodrigues, 142, Jardim Brasilandia, Dracena, SP",Unexpected error: 'NoneType' object has no attribute 'find'. Traceback: None,Fernando José Cerello G. Pereira (JUCESP Nº 844),,,Extrajudicial,https://www.megaleiloes.com.br/imoveis/casas/sp/dracena/casa-55-m2-jardim-brasilandia-dracena-sp-x113701?utm_source=megaleiloes&utm_medium=link&utm_campaign=casa-55-m2-jardim-brasilandia-dracena-sp-x113701&utm_term=X113701&utm_content=link,102300.00
BANCO SANTANDER S.A.,,"Rua Alfredo Teles, 674, João Alves, Cruzeiro do Sul, AC",Unexpected error: 'NoneType' object has no attribute 'find'. Traceback: None,Fernando José Cerello G. Pereira (JUCESP Nº 844),,,Extrajudicial,https://www.megaleiloes.com.br/imoveis/casas/ac/cruzeiro-do-sul/casa-120-m2-joao-alves-cruzeiro-do-sul-ac-x113702?utm_source=megaleiloes&utm_medium=link&utm_campaign=casa-120-m2-joao-alves-cruzeiro-do-sul-ac-x113702&utm_term=X113702&utm_content=link,217700.00
BANCO SANTANDER S.A.,,"Rua Canguçu, 2266, Centro, Imbé, RS",Unexpected error: 'NoneType' object has no attribute 'find'. Traceback: None,Fernando José Cerello G. Pereira (JUCESP Nº 844),,,Extrajudicial,https://www.megaleiloes.com.br/imoveis/apartamentos/rs/imbe/apartamento-70-m2-unid-05-centro-imbe-rs-x113703?utm_source=megaleiloes&utm_medium=link&utm_campaign=apartamento-70-m2-unid-05-centro-imbe-rs-x113703&utm_term=X113703&utm_content=link,102300.00
BANCO SANTANDER S.A.,,"Rua Maranhão, 1286, Bacuri, Imperatriz, MA",Unexpected error: 'NoneType' object has no attribute 'find'. Traceback: None,Fernando José Cerello G. Pereira (JUCESP Nº 844),,,Extrajudicial,https://www.megaleiloes.com.br/imoveis/casas/ma/imperatriz/casa-177-m2-bacuri-imperatriz-ma-x113704?utm_source=megaleiloes&utm_medium=link&utm_campaign=casa-177-m2-bacuri-imperatriz-ma-x113704&utm_term=X113704&utm_content=link,324500.00
BANCO SANTANDER S.A.,,"Rua Miguel Silvestre de Lima, 275, Loteamento Recife, Petrolina, PE",Unexpected error: 'NoneType' object has no attribute 'find'. Traceback: None,Fernando José Cerello G. Pereira (JUCESP Nº 844),,,Extrajudicial,https://www.megaleiloes.com.br/imoveis/casas/pe/petrolina/casa-163-m2-loteamento-recife-petrolina-pe-x113705?utm_source=megaleiloes&utm_medium=link&utm_campaign=casa-163-m2-loteamento-recife-petrolina-pe-x113705&utm_term=X113705&utm_content=link,294100.00
BANCO SANTANDER S.A.,,"Rua das Acácias, 568, Residencial Jardins I, Jaíba, MG",Unexpected error: 'NoneType' object has no attribute 'find'. Traceback: None,Fernando José Cerello G. Pereira (JUCESP Nº 844),,,Extrajudicial,https://www.megaleiloes.com.br/imoveis/casas/mg/jaiba/casa-52-m2-residencial-jardins-i-jaiba-mg-x113706?utm_source=megaleiloes&utm_medium=link&utm_campaign=casa-52-m2-residencial-jardins-i-jaiba-mg-x113706&utm_term=X113706&utm_content=link,81900.00
BANCO SANTANDER S.A.,,"Avenida Albardão, 500, Campo Grande, Rio de Janeiro, RJ",Unexpected error: 'NoneType' object has no attribute 'find'. Traceback: None,Fernando José Cerello G. Pereira (JUCESP Nº 844),,,Extrajudicial,https://www.megaleiloes.com.br/imoveis/apartamentos/rj/rio-de-janeiro/apartamento-74-m2-unid-202-campo-grande-rio-de-janeiro-rj-x113707?utm_source=megaleiloes&utm_medium=link&utm_campaign=apartamento-74-m2-unid-202-campo-grande-rio-de-janeiro-rj-x113707&utm_term=X113707&utm_content=link,85200.00
BANCO SANTANDER S.A.,,"Avenida E, 160, Loteamento Residencial Viva Vista, Sumaré, SP",Unexpected error: 'NoneType' object has no attribute 'find'. Traceback: None,Fernando José Cerello G. Pereira (JUCESP Nº 844),,,Extrajudicial,https://www.megaleiloes.com.br/imoveis/apartamentos/sp/sumare/apartamento-57-m2-01-vaga-loteamento-residencial-viva-vista-sumare-sp-x113708?utm_source=megaleiloes&utm_medium=link&utm_campaign=apartamento-57-m2-01-vaga-loteamento-residencial-viva-vista-sumare-sp-x113708&utm_term=X113708&utm_content=link,168500.00
BANCO SANTANDER S.A.,,"Rua Antônio Curado, 293, Engenho do Meio, Recife, PE",Unexpected error: 'NoneType' object has no attribute 'find'. Traceback: None,Fernando José Cerello G. Pereira (JUCESP Nº 844),,,Extrajudicial,https://www.megaleiloes.com.br/imoveis/apartamentos/pe/recife/apartamento-65-m2-01-vaga-engenho-do-meio-recife-pe-x113709?utm_source=megaleiloes&utm_medium=link&utm_campaign=apartamento-65-m2-01-vaga-engenho-do-meio-recife-pe-x113709&utm_term=X113709&utm_content=link,184100.00
BANCO SANTANDER S.A.,,"Rua Veneza, 105, Centro, Paulista, PE",Unexpected error: 'NoneType' object has no attribute 'find'. Traceback: None,Fernando José Cerello G. Pereira (JUCESP Nº 844),,,Extrajudicial,https://www.megaleiloes.com.br/imoveis/apartamentos/pe/paulista/apartamento-44-m2-01-vaga-centro-paulista-pe-x113710?utm_source=megaleiloes&utm_medium=link&utm_campaign=apartamento-44-m2-01-vaga-centro-paulista-pe-x113710&utm_term=X113710&utm_content=link,135000.00
BANCO SANTANDER S.A.,,"Rua Aires Francisco de Lima, 1533, Morada do Sol, Rio Brilhante, MS",Unexpected error: 'NoneType' object has no attribute 'find'. Traceback: None,Fernando José Cerello G. Pereira (JUCESP Nº 844),,,Extrajudicial,https://www.megaleiloes.com.br/imoveis/casas/ms/rio-brilhante/casa-45-m2-morada-do-sol-rio-brilhante-ms-x113711?utm_source=megaleiloes&utm_medium=link&utm_campaign=casa-45-m2-morada-do-sol-rio-brilhante-ms-x113711&utm_term=X113711&utm_content=link,145900.00
BANCO SANTANDER S.A.,,"Rua Antenor Pires de Oliveira, 623, Brasil, Santa Helena de Goiás, GO",Unexpected error: 'NoneType' object has no attribute 'find'. Traceback: None,Fernando José Cerello G. Pereira (JUCESP Nº 844),,,Extrajudicial,https://www.megaleiloes.com.br/imoveis/casas/go/santa-helena-de-goias/casa-em-condominio-111-m2-01-vaga-brasil-santa-helena-de-goias-go-x113712?utm_source=megaleiloes&utm_medium=link&utm_campaign=casa-em-condominio-111-m2-01-vaga-brasil-santa-helena-de-goias-go-x113712&utm_term=X113712&utm_content=link,177900.00
BANCO SANTANDER S.A.,,"Rua das Macieiras, 3093-W, Lírios do Campo II, Nova Mutum, MT",Unexpected error: 'NoneType' object has no attribute 'find'. Traceback: None,Fernando José Cerello G. Pereira (JUCESP Nº 844),,,Extrajudicial,https://www.megaleiloes.com.br/imoveis/casas/mt/nova-mutum/casa-164-m2-lirios-do-campo-ii-nova-mutum-mt-x113713?utm_source=megaleiloes&utm_medium=link&utm_campaign=casa-164-m2-lirios-do-campo-ii-nova-mutum-mt-x113713&utm_term=X113713&utm_content=link,414000.00
BANCO SANTANDER S.A.,,"Rua Edson Bertão, 412, Roselândia, Passo Fundo, RS",Unexpected error: 'NoneType' object has no attribute 'find'. Traceback: None,Fernando José Cerello G. Pereira (JUCESP Nº 844),,,Extrajudicial,https://www.megaleiloes.com.br/imoveis/casas/rs/passo-fundo/casa-56-m2-roselandia-passo-fundo-rs-x113714?utm_source=megaleiloes&utm_medium=link&utm_campaign=casa-56-m2-roselandia-passo-fundo-rs-x113714&utm_term=X113714&utm_content=link,130300.00
BANCO SANTANDER S.A.,,"Rua Breno Nogueira, Lt 12 da Qd 10, Jardim Vilico Cantarelli, Ribeirão Preto, SP",Unexpected error: 'NoneType' object has no attribute 'find'. Traceback: None,Fernando José Cerello G. Pereira (JUCESP Nº 844),,,Extrajudicial,https://www.megaleiloes.com.br/imoveis/terrenos-e-lotes/sp/ribeirao-preto/terreno-em-condominio-180-m2-jardim-vilico-cantarelli-ribeirao-preto-sp-x113715?utm_source=megaleiloes&utm_medium=link&utm_campaign=terreno-em-condominio-180-m2-jardim-vilico-cantarelli-ribeirao-preto-sp-x113715&utm_term=X113715&utm_content=link,81000.00
BANCO SANTANDER S.A.,,"Rua Thadeu Schalkoski, 1211, Jardim Botânico, Maringá, PR",Unexpected error: 'NoneType' object has no attribute 'find'. Traceback: None,Fernando José Cerello G. Pereira (JUCESP Nº 844),,,Extrajudicial,https://www.megaleiloes.com.br/imoveis/casas/pr/maringa/casa-250-m2-jardim-botanico-maringa-pr-x113716?utm_source=megaleiloes&utm_medium=link&utm_campaign=casa-250-m2-jardim-botanico-maringa-pr-x113716&utm_term=X113716&utm_content=link,1490400.00
